x2,y2,r_mag,ax2,ay2
-281260498.6770627,-234385319.4635205,384400000.0027162,0.0020239148649071614,0.0017832803648094864
-278193357.64280534,-242710229.2617041,384400000.00279737,0.0020126527532242366,0.0017959813391881518
-284406450.1329232,-232600727.1122387,384400000.002953,0.002001310941831952,0.0018086111941124638
-275030982.1921103,-237522720.15891284,384400000.00320065,0.0019898898922271757,0.0018211694412681723
-272074169.0463422,-240089986.9326129,384400000.0035837,0.001978390064449359,0.001833655591201716
-274585849.6294558,-240651178.64178908,384400000.00386363,0.0019668118959268455,0.001846069132171252
-274962117.00308806,-244585012.3480013,384400000.0038747,0.001955155817216031,0.0018584095444958426
-270612349.9065798,-242397781.24587324,384400000.0039068,0.001943422291191127,0.0018706763403241455
-264766827.05001116,-247830782.02057335,384400000.0040148,0.0019316117989665316,0.001882869050648689
-261875135.5250918,-250040777.28971717,384400000.00420153,0.0019197248218612295,0.0018949872066865159
-260229601.73272184,-250585106.95924336,384400000.00450146,0.0019077618412774444,0.0019070303397711041
-264460914.41787818,-250393284.20180556,384400000.00492346,0.001895723330716803,0.0019189979733340579
-262270737.3152502,-249754262.3797115,384400000.0050339,0.0018836097400049268,0.0019308896046072166
-256781198.16188633,-254968656.40831575,384400000.00503343,0.001871421530829781,0.0019427047425674693
-257643652.8337186,-255812784.0514918,384400000.0050944,0.0018591591979902622,0.0019544429324632184
-257190494.84524137,-258767062.72308305,384400000.00523204,0.0018468232418408226,0.001966103725888013
-251692166.59845668,-256874980.48270133,384400000.0054591,0.0018344141627362198,0.0019776866744354304
-251268498.21218747,-261585215.5555765,384400000.0058197,0.0018219324605465992,0.001989191329347023
-249143522.70497072,-264050705.0576613,384400000.00616276,0.0018093786175434334,0.002000617221653872
-251655304.11724296,-261544735.06411156,384400000.00618994,0.0017967531036985618,0.002011963866794031
-247391144.0334862,-265247019.62346718,384400000.0062104,0.0017840564148925986,0.002023230809996751
-241158140.3425608,-264198350.137852,384400000.0063058,0.0017712890688729166,0.002034417623004714
-245874800.50639296,-267011891.9097749,384400000.00647885,0.0017584515841601034,0.002045523878548089
-239127235.41957617,-270799554.0072405,384400000.0067575,0.001745544479278438,0.0020565491493625687
-242180221.7152302,-274260296.59392834,384400000.0071808,0.0017325682687330812,0.002067493003636456
-240220037.50754488,-270106158.32994765,384400000.00736785,0.0017195234447298369,0.002078354980758451
-237593567.86906108,-275273790.5437602,384400000.00737816,0.0017064105033558485,0.002089134623802724
-236087367.02525026,-279414268.787042,384400000.00743634,0.0016932299716057309,0.002099831515539219
-230346384.01177832,-276433966.10975754,384400000.0075707,0.001679982385224127,0.0021104452505014415
-227394678.45038235,-281505742.5043877,384400000.0077885,0.001666668279955874,0.0021209754232228983
-229319732.22988603,-283374431.677941,384400000.00813097,0.0016532881914799458,0.0021314216282735665
-227619227.58722323,-281774679.16301566,384400000.0085281,0.0016398426431828705,0.0021417834437639505
-224186120.03771687,-280728903.7369393,384400000.00860196,0.0016263321431355948,0.00215206042539251
-223648232.30037376,-286489767.3019285,384400000.0086366,0.001612757218103944,0.0021622521539389067
-220730828.76353365,-287735107.5163586,384400000.00874114,0.0015991184183465623,0.0021723582437443434
-213234900.74587893,-288082655.9288762,384400000.0089203,0.0015854162958314766,0.002182378311714084
-217328753.21679702,-291127618.32166195,384400000.0091963,0.0015716514025265194,0.002192311974753433
-217677653.41218758,-289731484.026574,384400000.00961107,0.0015578242880079918,0.002202158846634439
-211599224.34819877,-295900948.53721845,384400000.0098683,0.0015439354830213692,0.0022119185124710172
-209597867.69156238,-294367024.590876,384400000.00991493,0.0015299855180695987,0.00222159055561591
-208920483.18090782,-294190475.8598953,384400000.00999796,0.0015159749500579522,0.0022311745994700455
-207058850.31666186,-294373167.2936749,384400000.0101537,0.001501904346114552,0.0022406702837490383
-206130128.26823297,-295960791.61399686,384400000.0103875,0.0014877742733846733,0.0022500772481984926
-198028024.00794363,-299359024.1649707,384400000.0107374,0.001473585298968072,0.0022593951326034534
-200991064.77444965,-301060012.14031565,384400000.01115364,0.0014593379799372475,0.002268623560790231
-199857266.75926322,-297849204.2691589,384400000.01127094,0.0014450328597665485,0.0022777621328583103
-195596378.38075638,-300399168.98603004,384400000.01134783,0.0014306704973155449,0.0022868104734306005
-193513406.41430038,-310281841.14493614,384400000.0114898,0.0014162514721372255,0.0022957682424222386
-194853544.23597842,-303279562.3372651,384400000.0117019,0.0014017763654769477,0.002304635102788527
-194083831.19050616,-307730607.51652503,384400000.01200616,0.00138724575858018,0.0023134107174847263
-191143798.92364427,-310120038.11451375,384400000.0124412,0.0013726602299102275,0.0023220947449960755
-186121932.13193667,-314125340.32161576,384400000.0126991,0.0013580203417801195,0.002330686814103644
-183887770.45533878,-308271452.8401793,384400000.0127941,0.0013433266587600523,0.002339186556242129
-180954447.70739466,-313176313.4959537,384400000.01293147,0.0013285797680728795,0.0023475936442908935
-182175587.47520545,-312950222.33447605,384400000.0131358,0.0013137802639690832,0.0023559077646867765
-177608177.12426955,-308347438.6936394,384400000.01341575,0.0012989287406993677,0.002364128603867033
-174793406.8457899,-308639865.91758156,384400000.0138097,0.0012840257920457565,0.0023722558475848116
-174073291.945439,-319483422.8246312,384400000.01419765,0.0012690720003659672,0.0023802891591681585
-171007061.8991682,-319718966.3938167,384400000.0143376,0.001254067941173831,0.0023882281867779187
-170576435.414856,-317967028.5207452,384400000.0144813,0.0012390142069226284,0.0023960726118533726
-165800101.25378266,-320788350.203668,384400000.0146879,0.0012239114033300857,0.002403822143515255
-167466737.8057021,-321512632.6802409,384400000.01496035,0.0012087601365509126,0.002411476491861367
-162282349.51991904,-318904251.6873802,384400000.0153292,0.001193561012728328,0.0024190353670467124
-161512967.8501568,-320830767.6059957,384400000.0157771,0.0011783146314481019,0.0024264984654478045
-159416625.4772795,-323574815.0746284,384400000.01597995,0.0011630215815362221,0.0024338654584235425
-156346365.67386937,-321021249.4677543,384400000.0161412,0.0011476824621099169,0.0024411360389560294
-154451326.42253745,-326942116.3257965,384400000.01635826,0.0011322978884611146,0.002448309936862278
-153056756.65450472,-324451260.5524148,384400000.0166358,0.001116868477551325,0.002455386885988675
-145882044.9716295,-327314212.5901568,384400000.0169959,0.0011013948463541867,0.002462366620229306
-147153399.5945185,-330594276.72767115,384400000.01746047,0.0010858776081503208,0.0024692488651475997
-145990763.95848766,-324375167.9359832,384400000.0177257,0.0010703173651261388,0.002476033318137269
-144415873.39274487,-336083607.61584026,384400000.01791316,0.0010547147251021571,0.0024827196890270103
-141038331.86814782,-327230727.8558843,384400000.01814854,0.0010390703118421385,0.002489307727642137
-141971375.27154407,-334247803.362006,384400000.01844007,0.00102338475203001,0.002495797191578289
-136619981.9144618,-327187610.32708305,384400000.01880497,0.0010076586723526404,0.002502187838442582
-133918973.2045617,-331672162.6105177,384400000.0192732,0.0009918926969745834,0.002508479419613477
-131289299.83496857,-330833823.35903096,384400000.01958203,0.0009760874401067432,0.002514671658377904
-132237045.96400987,-334637274.97442484,384400000.0198002,0.000960243519478321,0.002520764286157634
-128826575.32255785,-337800556.1121917,384400000.0200605,0.0009443615670981231,0.00252675707428629
-125962125.27060114,-328743947.5260944,384400000.0203733,0.0009284422183083174,0.002532649804023679
-124257041.11610918,-334308378.5303107,384400000.02075404,0.00091248610845443,0.002538442256645873
-123637987.85069863,-338243574.00997066,384400000.02123,0.0008964938705113001,0.00254413420681171
-119347056.61720383,-338182930.8412471,384400000.0215555,0.0008804661289656956,0.002549725402026193
-116307136.42655678,-335820729.1866092,384400000.0218058,0.0008644035118162141,0.0025552155991226816
-113853983.56480108,-335029839.3035763,384400000.02209705,0.0008483066593563127,0.0025606045938194183
-113506131.35214958,-338098034.10589874,384400000.02243704,0.0008321762145488132,0.002565892190870868
-110010549.68927088,-338570393.0679515,384400000.022843,0.0008160128203578976,0.0025710781950757725
-109093141.79141882,-340356998.6209075,384400000.02332664,0.0007998171167511725,0.00257616240143705
-106045777.99740604,-337055190.9643257,384400000.02365005,0.0007835897371099021,0.0025811445804454006
-105163875.03636275,-345790138.6710167,384400000.02393514,0.0007673313197074649,0.002586024518452787
-101207536.01034783,-342704995.44085574,384400000.0242618,0.0007510425127097153,0.0025908020378994437
-97478913.78030606,-340964297.5762808,384400000.0246343,0.0007347239656950166,0.0025954769667804467
-94975554.68543479,-343306638.01730514,384400000.02507406,0.0007183763281284061,0.002600049132809236
-94602590.88804756,-343875221.581644,384400000.02554655,0.0007020002452812757,0.002604518347208179
-92686133.52651262,-344302732.9347895,384400000.025869,0.0006855963588399405,0.002608884404814958
-90404181.67086208,-348232675.16856515,384400000.0261939,0.0006691653171408407,0.002613147126657868
-85529360.275523,-348439871.1371596,384400000.026559,0.0006527077750429766,0.002617306361881379
-85127134.87755467,-343449934.7399477,384400000.0269699,0.0006362243877731377,0.0026213619613802003
-81381523.58739866,-346498054.60639244,384400000.0274515,0.0006197158097976663,0.0026253137729779844
-80391365.1093219,-350300656.8659547,384400000.02787757,0.0006031826907699767,0.0026291616211268076
-78196980.8793369,-350060743.02389544,384400000.02821887,0.0005866256808682024,0.00263290533082889
-74106291.23038344,-350718719.3005886,384400000.028588,0.0005700454374386876,0.002636544761646334
-74484846.37588571,-352271214.09926754,384400000.02899414,0.0005534426204255039,0.002640079786895927
-70612571.6444287,-354052010.2772298,384400000.02945197,0.0005368178897232068,0.0026435102797688487
-67500824.94191633,-348703639.8451091,384400000.02994674,0.0005201719026985407,0.0026468360996638046
-66233130.11207283,-352339538.1036937,384400000.0303267,0.0005035053142669055,0.0026500570899679263
-63638706.77172276,-350146965.9158842,384400000.0307088,0.00048681878349687846,0.0026531731167581535
-62257201.29655006,-352105151.2798064,384400000.031123,0.00047011297388882545,0.0026561840732626796
-58399276.43252277,-350536583.2231208,384400000.0315761,0.00045338854924134586,0.002659089854793205
-55739714.518680714,-356430448.952839,384400000.03208554,0.0004366461722871695,0.0026618903499986274
-54103378.43015557,-350487270.32100606,384400000.0325124,0.00041988650305688213,0.002664585426947884
-52725999.13968708,-352956588.601895,384400000.03291535,0.00040311020344185877,0.002667174964985662
-50158558.07875094,-347937746.1611636,384400000.0333454,0.0003863179395488525,0.002669658874672725
-47128092.012357734,-351477132.99487716,384400000.0338071,0.00036951037820232013,0.0026720370726049276
-44540061.38172873,-357312181.2414667,384400000.0343181,0.00035268818565104,0.0026743094709555243
-42462687.365902185,-357123466.3609901,384400000.03477776,0.0003358520261219078,0.0026764759622689045
-40328614.48799717,-353065089.03166336,384400000.0352064,0.0003190025648308892,0.0026785364458078997
-37655854.18319802,-358537136.13428926,384400000.03565747,0.00030214047014789913,0.002680490850726913
-35174312.16239355,-358515512.8222654,384400000.0361359,0.0002852664111611114,0.0026823391141504414
-32643965.042324584,-359172183.84666395,384400000.03665596,0.000268381056450967,0.002684081167816991
-30435511.317086525,-350432666.62532896,384400000.03712714,0.0002514850733579821,0.002685716926044232
-28775482.735116187,-362071454.4124992,384400000.03758353,0.00023457913017696508,0.0026872463127019797
-26033944.212563775,-357624678.0464353,384400000.0380594,0.00021766389722804869,0.0026886692788733336
-23609488.132591967,-359342381.6697676,384400000.03856033,0.00020074004515061028,0.0026899857810864427
-21457987.87912136,-357171319.6546286,384400000.0390854,0.00018380824402108864,0.002691195765757751
-18694703.324962426,-362391641.143003,384400000.0395651,0.0001668691635630104,0.0026922991688451033
-16741589.409765838,-356970721.53680617,384400000.0400512,0.00014992347450015764,0.002693295944137081
-14139452.65050682,-361898225.38575476,384400000.04055387,0.00013297184840707632,0.0026941860652821004
-11705200.019471336,-352314016.0984899,384400000.041082,0.0001160149567683566,0.0026949695030527455
-9293365.99256021,-359330133.4070093,384400000.04160905,9.90534708157631e-05,0.0026956462162609153
-6887027.758096874,-358653527.50282246,384400000.04213333,8.208806209186736e-05,0.0026962161721387984
-4472828.724329999,-361523797.3078004,384400000.0426652,6.511940260534033e-05,0.002696679356892619
-2083377.1230033184,-362454782.89575666,384400000.0432059,4.814816436185532e-05,0.0026970357538832154
284681.1454670049,-357974026.35153234,384400000.04374105,3.11750194031124e-05,0.0026972853428737726
2684264.881293883,-356804925.0907499,384400000.04427975,1.420063986742881e-05,0.0026974281153882926
5010368.732381437,-356527084.16318077,384400000.0448232,-2.7743020502568605e-06,0.0026974640694956828
7480222.330570119,-354551056.77912104,384400000.0453617,-1.974913406868617e-05,0.002697393199781132
9893606.712047096,-351354805.9406326,384400000.04590297,-3.6723184001968834e-05,0.0026972155096857166
12286160.141422316,-353105957.4917597,384400000.04644585,-5.369577975561368e-05,0.002696931010094746
14553996.9679478,-354722026.87418795,384400000.0469718,-7.06662489872445e-05,0.002696539706777244
16684045.923724256,-355738346.5992619,384400000.0475023,-8.76339196292375e-05,0.0026960416143987295
19418932.046435088,-357950450.74911696,384400000.0480414,-0.00010459812016139214,0.0026954367611555802
21525767.417251404,-362694566.16831297,384400000.04856926,-0.00012155817859949014,0.002694725167897427
24266631.94744495,-354802094.3746413,384400000.04907995,-0.00013851342276563483,0.0026939068540519535
26837897.734436203,-354757253.1067075,384400000.0496004,-0.00015546318152001581,0.002692981856552904
29002809.804561213,-353653904.24932647,384400000.05013525,-0.00017240678441235446,0.0026919502221598515
30949831.699746516,-361040274.3524985,384400000.0506545,-0.00018934356002550667,0.002690811986435032
34141192.609853946,-357711038.0248761,384400000.05114675,-0.0002062728366123423,0.002689567182883334
35913362.93891585,-355044396.32598656,384400000.05165166,-0.00022319394417885663,0.0026882158654302213
38930843.57843045,-351489292.8583899,384400000.05217373,-0.00024010621388681486,0.002686758099866019
41308838.0318889,-356823435.6097155,384400000.05270296,-0.00025700897600480777,0.002685193943626256
43026508.97932884,-357842989.50498354,384400000.05317605,-0.0002739015593983263,0.002683523443488999
45604029.02353925,-359730169.5167767,384400000.0536574,-0.0002907832947471878,0.002681746662917532
48190283.17294549,-350938036.4343213,384400000.0541572,-0.00030765351522205053,0.002679863685700685
50311100.38510819,-350245945.2498221,384400000.05468494,-0.00032451155407395293,0.0026778745958321443
52726297.34233148,-358055949.44980896,384400000.05517596,-0.0003413567421814423,0.002675779461191321
54865540.844004594,-361792032.8568759,384400000.05562633,-0.0003581884101612476,0.002673578349471923
58040380.46172249,-349887402.0040682,384400000.0560957,-0.00037500589246008964,0.0026712713545833516
60412248.0632018,-356267221.1794642,384400000.0565887,-0.0003918085253859227,0.0026688585821598165
62776200.58705015,-351653563.9143702,384400000.0571184,-0.0004085956447568706,0.0026663401344151696
62307214.80838879,-356127879.139671,384400000.05757403,-0.00042536658293534924,0.0026637160947958205
66908109.30703493,-353510497.09997123,384400000.05800337,-0.0004421206731540783,0.002660986553092652
70020282.32783256,-348111335.1668978,384400000.0584563,-0.000458857253949424,0.002658151628350945
71547903.83290361,-351947066.2654741,384400000.05893755,-0.00047557566534089935,0.0026552114472556884
74234614.59810872,-355827390.6680405,384400000.0594624,-0.000492275246698759,0.0026521661327696816
77560334.8371793,-346582415.46634656,384400000.0599011,-0.00050895533297593,0.0026490157875852655
80416893.8704018,-352002455.8600002,384400000.0603055,-0.0005256152601659791,0.0026457605207311913
80691944.324471,-345777552.80300516,384400000.06073624,-0.0005422543709375227,0.0026424004722785596
81677795.62188435,-349541830.569584,384400000.06119806,-0.0005588720098291255,0.0026389357904684427
86715845.84851702,-346173837.14043087,384400000.06170887,-0.000575467521023082,0.0026353666216295327
89115679.00562449,-344015967.3020264,384400000.062158,-0.0005920402436187522,0.002631693091607039
90116397.78048022,-348012351.4654137,384400000.0625343,-0.0006085895161794808,0.002627915325536967
92987623.13893603,-348497674.8178017,384400000.0629361,-0.0006251146850316247,0.002624033480005332
94305296.44249673,-350772942.0757296,384400000.06337076,-0.0006416151000876447,0.002620047725232444
98003308.06001115,-344710911.2647071,384400000.0638538,-0.0006580901112881454,0.002615958231348074
99184381.38694964,-336390840.8066375,384400000.06433946,-0.0006745390643912164,0.002611765153229792
103667477.740539,-343399324.64032656,384400000.064695,-0.0006909613009338234,0.0026074686321880883
105143963.67499746,-347941215.87909365,384400000.0650604,-0.0007073561693853869,0.0026030688347128267
106464872.64161561,-347978821.2301648,384400000.065461,-0.0007237230255655036,0.0025985659521854457
109498146.57133569,-339944918.0000801,384400000.0659049,-0.0007400612256978911,0.0025939601772719187
111197409.75873455,-336837340.4836195,384400000.0664122,-0.000756370124668726,0.0025892516978510832
114000571.09802115,-344691836.8992847,384400000.0667922,-0.0007726490695603161,0.0025844406781170004
116256274.36744206,-337121131.37625724,384400000.0671175,-0.0007888974094388823,0.0025795272897268517
116975658.00306867,-338126378.3406594,384400000.06747705,-0.0008051145047745789,0.002574511739310212
120998743.86014625,-336851264.8446857,384400000.0678763,-0.0008212997190007176,0.0025693942421319282
123917525.23125264,-344734918.1310325,384400000.0683342,-0.0008374524155945473,0.002564175013433409
127322873.71106245,-337440214.38118356,384400000.06880915,-0.000853571952853377,0.0025588542535874698
126643471.57746392,-333917503.892062,384400000.069119,-0.0008696576825555913,0.002553432146131296
130542124.63591869,-338643801.289697,384400000.0694296,-0.0008857089650186334,0.0025479088990101734
133642475.90820703,-334033277.5602668,384400000.0697815,-0.0009017251711195273,0.0025422847484123795
134244715.15998697,-338556201.978935,384400000.07017994,-0.0009177056724608834,0.00253655993237073
138099124.72131565,-331932829.7941211,384400000.0706509,-0.0009336498402032212,0.0025307346874741954
139098744.5203862,-329102521.1065397,384400000.071061,-0.0009495570365438133,0.0025248092279726575
138969052.2181259,-331828025.96013254,384400000.0713337,-0.0009654266208815043,0.0025187837624814913
140660554.9585252,-324717033.3562299,384400000.07163143,-0.0009812579660531118,0.002512658533160045
144186071.31998494,-331861547.8989225,384400000.07197356,-0.0009970504527012092,0.0025064338006520054
147025069.20130488,-332989546.2313242,384400000.07237047,-0.0010128034615594084,0.0025001098258025517
149271505.7022175,-336512682.683673,384400000.07284963,-0.0010285163718851409,0.002493686865634198
150500685.59367484,-324404230.63376474,384400000.0731943,-0.0010441885514532734,0.0024871651517923282
154468273.83977765,-326106169.8499408,384400000.0734418,-0.0010598193691339908,0.0024805449196028118
156558298.85559228,-329377664.705368,384400000.07372546,-0.0010754082103265616,0.0024738264411461874
156397317.7607076,-318925707.2173358,384400000.0740561,-0.0010909544658580794,0.002467010000023029
159938336.7094439,-324614349.30992657,384400000.0744487,-0.001106457526583865,0.0024600958798811218
161535348.325705,-321505049.9949458,384400000.07492447,-0.0011219167805590347,0.002453084358095381
165719712.65189213,-321730575.0896136,384400000.07522196,-0.0011373316030035552,0.0024459756865427285
167827372.59339935,-314599139.4479954,384400000.07544833,-0.0011527013733427793,0.002438770126760484
167625786.80542815,-316691235.6400715,384400000.0757167,-0.0011680254893329245,0.0024314679770369857
172957927.65372825,-308938685.7799713,384400000.07603425,-0.0011833033528489412,0.0024240695435731457
174141544.78273177,-314587058.6563033,384400000.0764192,-0.0011985343658196812,0.002416575132648688
174024721.90206882,-317673288.30563015,384400000.0768849,-0.001213717926279445,0.0024089850427483073
175175664.28121156,-312637671.576507,384400000.077153,-0.0012288534184718702,0.0024012995474750054
179942339.537216,-310744839.93786854,384400000.0773602,-0.0012439402328701388,0.002393518933000424
179572186.1375746,-313175544.9103645,384400000.07761234,-0.0012589777796762902,0.002385643521473524
183158064.3140779,-308152745.4134733,384400000.0779155,-0.0012739654727494942,0.002377673641443964
185282822.31561914,-306973853.57451624,384400000.07828903,-0.0012889027260101216,0.0023696096215424095
187161521.44730225,-306147422.74475306,384400000.07874507,-0.001303788948915724,0.0023614517822730385
190489994.6121365,-309445460.1717908,384400000.07899565,-0.001318623536067015,0.002353200419605267
191436919.620179,-304972523.79665655,384400000.07918537,-0.0013334058892027212,0.0023448558425890886
197101863.91836762,-303845460.13052344,384400000.0794211,-0.001348135431303854,0.002336418395730913
197677587.99684513,-305270939.0382754,384400000.07970905,-0.001362811589123103,0.002327888429585548
198712770.6565624,-301650052.86819655,384400000.08006865,-0.001377433789466892,0.002319266294774261
200869154.09909448,-300240478.035992,384400000.08051586,-0.0013920014546499604,0.002310552334393645
201718364.47039184,-299159504.0682138,384400000.08075845,-0.0014065139908800706,0.0023017468670499253
202482525.68331945,-296606503.9423455,384400000.08093256,-0.0014209708113836483,0.0022928502232309883
206554364.30484942,-296702865.26838756,384400000.08115244,-0.0014353713523244105,0.002283862768636083
206836556.6117388,-289378087.9558975,384400000.0814253,-0.0014497150542227,0.0022747848753951055
210782119.31636673,-295819417.33484757,384400000.0817694,-0.0014640013576345812,0.002265616915679697
210877348.5118454,-292925912.01208603,384400000.08220744,-0.0014782296989970245,0.0022563592552630324
213000567.1272142,-294533562.6064859,384400000.0824499,-0.0014923994973624621,0.002247012235480142
216178443.46487096,-292088557.94712424,384400000.0826109,-0.0015065101778355683,0.002237576207282363
216896017.75052363,-294482116.53522015,384400000.0828163,-0.0015205611901705218,0.002228051556550703
221395018.76203263,-280357009.7174621,384400000.0830748,-0.0015345519894882642,0.0022184386764813185
226615809.54810137,-282770387.6985792,384400000.0834032,-0.0015484820309236424,0.0022087379602861446
226628978.17756405,-280340348.86045605,384400000.08383006,-0.001562350766052406,0.0021989497960237248
225361866.27427825,-284056214.6296795,384400000.08407825,-0.001576157627977609,0.0021890745476787488
228334521.1051708,-279858029.605596,384400000.0842291,-0.0015899020543227171,0.0021791125861389538
229609040.8359134,-282569101.38603944,384400000.0844219,-0.001603583508862666,0.0021690643165934165
233685817.4261455,-279393752.31190187,384400000.0846676,-0.001617201462104173,0.0021589301527248084
232851166.7135101,-280809314.23083377,384400000.0849813,-0.0016307553845549827,0.0021487105082171054
239970302.68600023,-277807806.374833,384400000.08539474,-0.0016442447436941232,0.0021384057926614186
235048611.46989882,-273922970.2799041,384400000.08565164,-0.0016576689877633999,0.0021280163923676487
238466700.66076192,-270366761.1089635,384400000.0857952,-0.0016710275677970787,0.0021175426979574696
241612841.33777937,-275642388.3946276,384400000.0859777,-0.001684319962125952,0.002106985133255024
245734306.93452716,-269713393.43218267,384400000.0862127,-0.0016975456573767311,0.002096344131787553
249121596.1495546,-270034689.0963107,384400000.0865137,-0.0017107041401762113,0.002085620127082438
247997592.34780893,-260839781.9388836,384400000.0869128,-0.001723794894487346,0.002074813549315019
250507636.71904027,-265248287.89691663,384400000.08717746,-0.0017368173845458967,0.002063924806476325
247796670.08223984,-266875120.32436898,384400000.0873164,-0.0017497710758717089,0.0020529543088708135
257301502.09000894,-258912623.5000366,384400000.08749133,-0.0017626554621100465,0.0020419024985600387
258239493.14946845,-260610396.80745286,384400000.0877182,-0.0017754700466863504,0.0020307698282190367
257199282.55149028,-261367630.33942837,384400000.08800894,-0.0017882143330283928,0.0020195567505247314
253742237.5382988,-256100533.50125378,384400000.088396,-0.0018008878220598934,0.0020082637152276928
262665928.62863427,-258885928.34669158,384400000.0886628,-0.0018134899945490002,0.0019968911510269693
263329324.00018978,-253853456.5105094,384400000.08879906,-0.0018260203316721735,0.0019854394878660864
264921035.40875873,-250283735.07961977,384400000.08896947,-0.0018384783434647611,0.0019739091859360403
263817067.38044116,-254135577.59054056,384400000.08919066,-0.001850863550770826,0.0019623007163150907
271156026.677337,-251698281.57261992,384400000.08947444,-0.0018631754744444506,0.0019506145500907401
273374974.79966223,-246266660.73762235,384400000.08985233,-0.0018754136327227555,0.0019388511555225307
269021098.1504006,-244120295.92042232,384400000.09011394,-0.0018875775231516345,0.0019270109808240121
269401030.91386896,-242005446.70049804,384400000.0902489,-0.0018996666438289844,0.0019150944755146337
275349518.2431191,-241107216.48138252,384400000.09041774,-0.0019116805225313782,0.0019031021179687913
273376913.95274216,-240174716.13382193,384400000.0906361,-0.0019236186980984282,0.0018910343968998045
278929354.8964123,-238870547.93223014,384400000.09091616,-0.0019354807093799054,0.0018788918010299305
280708710.82044226,-236377219.8699875,384400000.09128857,-0.001947266092108546,0.0018666748159842927
280909847.63862514,-236710781.3570499,384400000.0915359,-0.00195897436063619,0.0018543839082116598
283449678.13665813,-232469173.0521899,384400000.09167093,-0.0019706050313883505,0.001842019546752116
279887891.0428451,-231769266.74781957,384400000.0918409,-0.0019821576514247596,0.0018295822282364538
293106232.13699824,-225710623.4243537,384400000.0920592,-0.001993631778103161,0.0018170724582161069
293324834.06703675,-229670095.1779834,384400000.09233904,-0.0020050269687892364,0.001804490742248116
286079924.53643674,-226209623.61495864,384400000.092709,-0.002016342776594071,0.0017918375820240307
288915356.20088786,-224287450.7594324,384400000.0929328,-0.002027578732662516,0.0017791134610478376
296608941.70624506,-226219796.26898363,384400000.09306926,-0.0020387343734343255,0.0017663188679205855
291612228.8380606,-220393894.11158243,384400000.0932433,-0.002049809266792907,0.001753454317428127
293562673.7552719,-218803924.77857274,384400000.0934641,-0.0020608029890649138,0.0017405203311268713
298129159.4214647,-216935057.90639195,384400000.09374774,-0.002071715116623546,0.0017275174306008723
303331886.8522812,-217045613.10485741,384400000.094112,-0.0020825452192707317,0.001714446132012576
294338287.3425711,-212896226.4241399,384400000.0943077,-0.0020932928452522537,0.001701306935102398
301054157.9357088,-212964269.40192848,384400000.0944481,-0.0021039575532285915,0.0016881003482873136
301537853.3587875,-207286995.3155564,384400000.0946285,-0.0021145389330549935,0.00167482690395937
299860588.9616004,-204227060.62004733,384400000.0948547,-0.0021250365804284244,0.0016614871388362096
302034672.9668121,-206929721.85526198,384400000.0951463,-0.002135450091090174,0.0016480815896358914
307229411.6448799,-207604881.25362778,384400000.09549385,-0.002145779050233304,0.0016346107851846203
310897623.60627156,-203687207.59503388,384400000.09566325,-0.002156023024215248,0.0016210752411832396
311126194.6669523,-197080297.10033306,384400000.0958108,-0.002166181596680916,0.001607475486254839
313360221.0197661,-195901332.22945327,384400000.0959998,-0.002176254379925885,0.001593812069301065
307641050.06797725,-196579720.55841637,384400000.09623444,-0.002186240989365998,0.0015800855413470316
312463714.6019184,-198252119.45921022,384400000.0965386,-0.002196141040039526,0.0015662964530871737
315874361.53353184,-191245586.7014053,384400000.09685117,-0.0022059541309689124,0.0015524453443316877
313010951.29733455,-192409652.77437505,384400000.0970025,-0.0022156798487478063,0.0015385327471233168
321667521.2048008,-189208628.5323128,384400000.09716076,-0.0022253178049694983,0.0015245592104793926
321985673.1953762,-185563481.7249548,384400000.09736025,-0.0022348676340409185,0.001510525298238946
319881567.9581655,-182600048.90935186,384400000.09760714,-0.002244328971392179,0.001496431574875029
323242120.6341774,-182333116.21587324,384400000.09792817,-0.002253701450246809,0.0014822786033402147
323658392.2016634,-182916674.6505961,384400000.0981836,-0.0022629846826525413,0.001468066933525053
332737852.6318097,-178119361.12436512,384400000.098329,-0.002272178279054196,0.0014537971148644857
324303515.12856275,-172992052.97682026,384400000.0985011,-0.002281281881130151,0.00143946971611017
323845514.3691677,-175733305.5838992,384400000.0987129,-0.0022902951444969677,0.001425085314282537
325801430.2767827,-171515144.8578411,384400000.0989773,-0.0022992177248893353,0.0014106444864584733
324518108.7234804,-171925363.05841672,384400000.09930724,-0.0023080492704136146,0.001396147805131226
329981307.9834783,-168179619.709736,384400000.09949464,-0.00231678940813429,0.0013815958311048093
334489734.5226435,-164048770.98910886,384400000.0996469,-0.0023254377778134105,0.0013669891328485784
330730539.6224294,-163669884.0945415,384400000.09983456,-0.002333994050430735,0.0013523282963663064
329190235.61828756,-165837194.83469528,384400000.1000618,-0.0023424579021206204,0.0013376139104429308
333923418.41769165,-159900481.28163567,384400000.1003498,-0.002350829008401792,0.0013228465634662623
337183573.90567565,-157605935.34688798,384400000.10063636,-0.0023591070277535348,0.001308026834756365
334305153.1267384,-152825767.82262394,384400000.1007918,-0.0023672916084351153,0.0012931552987236472
332986458.4345197,-153795344.1812609,384400000.10095996,-0.0023753824253026495,0.0012782325439274211
343087598.4610448,-152840627.54926166,384400000.10116386,-0.0023833791743408245,0.0012632591696689899
